流水號	地點	行政區	WGS經度座標	WGS緯度座標
1149	建國南一段　　濟南路三段	大安區	121.5377	25.040144
1150	基隆路一段　　市府轉運站	信義區	121.56436	25.040833
1151	長沙街二段　　昆明街	萬華區	121.50432	25.040363
1152	敦化南一段　　安和路	大安區	121.54908	25.040106
1153	長沙街二段　　康定路	萬華區	121.50207	25.040503
1154	中華路一段　　長沙街一段	萬華區	121.5078	25.040483
1155	徐州路　　　　紹興南街	中正區	121.523994	25.040575
1156	建國南一段　　175巷	大安區	121.53753	25.040775
1157	建國南一段　　101巷	大安區	121.53667	25.043089
1158	舊莊街一段　　145巷	南港區	121.62033	25.03986
1159	長沙街二段　　西寧南路	萬華區	121.50605	25.040667
1160	中山南路　　　常德街	中正區	121.518135	25.04071
1161	濟南路二段　　金山南一段	中正區	121.529205	25.04084
1162	林口街　　　　230號	信義區	121.58112	25.042402
1163	長沙街二段　　西昌街	萬華區	121.50073	25.040941
1164	重慶南一段　　寶慶路	中正區	121.51306	25.041044
1165	徐州路　　　　林森南路	中正區	121.52222	25.041002
1166	松信路　　　　永吉路180巷67弄	信義區	121.57202	25.04347
1167	忠孝東五段　　虎林街	信義區	121.57694	25.040855
1168	忠孝東五段　　松山路	信義區	121.57782	25.04086
1169	林口街　　　　忠孝東路五段524巷5弄	信義區	121.580734	25.04078
1170	大道路　　　　74巷	信義區	121.58247	25.040789
1171	大道路　　　　7巷	信義區	121.58145	25.042631
1172	舊莊街一段　　91巷	南港區	121.61915	25.040731
1173	長沙街二段　　西園路一段	萬華區	121.50008	25.041216
1174	寶慶路　　　　博愛路	中正區	121.51142	25.0412
1175	忠孝東五段　　松信路	信義區	121.57193	25.040949
1176	忠孝東五段    　372巷	信義區	121.57403	25.040916
1177	大坑街　　　　舊庄街一段215巷	南港區	121.622826	25.039722
1178	寶慶路　　　　桃源街	中正區	121.51044	25.041328
1179	常德街　　　　公園路	中正區	121.51607	25.041246
1180	忠孝東四段　　基隆路一段	信義區	121.56448	25.041174
1181	忠孝東五段　　22巷	信義區	121.56614	25.041117
1182	忠孝東五段　　松仁路	信義區	121.56847	25.041061
1183	忠孝東五段　　永吉路120巷	信義區	121.57016	25.04106
1184	成福路　　　　178巷	南港區	121.587555	25.041775
1185	長沙街二段　　環河南堤外便道	萬華區	121.499275	25.04166
1186	長沙街二段　　環河南一段	萬華區	121.499535	25.041517
1187	內江街　　　　昆明街	萬華區	121.50453	25.041487
1188	內江街　　　　漢中街	萬華區	121.50694	25.041414
1189	忠孝東四段　　光復南路	信義區	121.55765	25.041353
1190	忠孝東四段　　逸仙路	信義區	121.56157	25.041233
1191	忠孝東四段    　553巷	信義區	121.56271	25.04123
1192	舊莊街一段145巷　大坑街	南港區	121.620766	25.041126
1193	內江街　　　　康定路	萬華區	121.50228	25.041697
1194	內江街　　　　西寧南路	萬華區	121.50598	25.041655
1195	延平南路　　　寶慶路　	中正區	121.50947	25.041697
1196	濟南路一段　　杭州南一段	中正區	121.52616	25.04158
1197	青島東路　　　忠孝東一段84巷	中正區	121.52394	25.043406
1198	忠孝東四段    　77巷	大安區	121.547165	25.041546
1199	忠孝東四段    　敦化南一段	大安區	121.548874	25.041553
1200	忠孝東四段    　170巷	大安區	121.55075	25.041468
1201	忠孝東四段    　216巷	大安區	121.55295	25.041414
1202	忠孝東四段　　延吉街	大安區	121.55447	25.041391
1203	敦化南一段　　市民四段	松山區	121.54893	25.044886
1204	忠孝東三段　　建國南一段	大安區	121.53702	25.041813
1205	忠孝東三段　　217巷	大安區	121.53972	25.041702
1206	忠孝東三段　　248巷	大安區	121.541306	25.041666
1207	忠孝東三段　　251巷	大安區	121.54162	25.041637
1208	忠孝東三段　　復興南一段	大安區	121.54375	25.041613
1209	忠孝東四段　　大安路一段	大安區	121.54613	25.041557
1210	敦化南一段　　160	大安區	121.54875	25.04353
1211	忠孝東五段    　524巷	信義區	121.57919	25.041523
1212	環河南一段    　內江街	萬華區	121.50007	25.041906
1213	中山南路　　　徐州路	中正區	121.51853	25.041924
1214	玉成街　　　　190	南港區	121.58507	25.04352
1215	延平南路　　　衡陽路	中正區	121.509605	25.042189
1216	濟南路一段　　紹興南街	中正區	121.5244	25.042
1217	忠孝東三段　　臺北科技大學	大安區	121.53536	25.04195
1218	八德路一段　　臨沂街	中正區	121.53069	25.043846
1219	松山路　　　　292巷	信義區	121.57777	25.043226
1220	中華路一段　　成都路	萬華區	121.50829	25.04218
1221	衡陽路　　　　博愛路	中正區	121.5115	25.042273
1222	光復南路72巷　光復南路96巷	大安區	121.555626	25.043957
1223	研究院二段　　胡適公園	南港區	121.617485	25.040962
1224	成都路　　　　漢中街	萬華區	121.5075	25.042383
1225	重慶南一段　　衡陽路	中正區	121.5132	25.042337
1226	衡陽路　　　　懷寧街	中正區	121.514015	25.042343
1227	忠孝東二段　　新生南一段	中正區	121.532845	25.042301
1228	松山路　　　　虎林街119巷	信義區	121.57781	25.042088
1229	研究院二段　　61巷(中研究)	南港區	121.61623	25.043777
1230	濟南路一段　　林森南路	中正區	121.52265	25.042412
1231	公園路　　　　30號	中正區	121.51692	25.044384
1232	安和路二段　　171巷	大安區	121.54982	25.028011
1233	永吉路120巷　  虎林街永吉路120巷	信義區	121.57019	25.042288
1234	松信路　　　　虎林街120巷	信義區	121.57197	25.042244
1235	敦化南二段　　遠企中心	大安區	121.54899	25.02684
1236	延吉街　　　　70巷	大安區	121.55418	25.042631
1237	成都路　    　　西寧南路	萬華區	121.50594	25.042763
1238	濟南路一段    　鎮江街	中正區	121.521	25.042831
1239	杭州南一段    　青島東路	中正區	121.5265	25.042793
1240	研究院二段　53巷	南港區	121.615875	25.044458
1241	成都路　　    　昆明街	萬華區	121.50482	25.043036
1242	青島西路　　　7號	中正區	121.517975	25.044838
1243	忠孝東二段    　臨沂街	中正區	121.530716	25.042896
1244	市民三段　　　八德路二段210巷南側	中山區	121.53951	25.044497
1245	松信路　　　　永吉路180巷29弄	信義區	121.57207	25.04465
1246	中坡南路　　　201巷	信義區	121.585464	25.041515
1247	中坡南路　　　49巷	信義區	121.58358	25.0428
1248	成都路　　　　西門國小	萬華區	121.50359	25.043327
1249	中山南路　　　濟南路一段	中正區	121.518974	25.043318
1250	青島東路　　　紹興南街	中正區	121.52476	25.043198
1251	忠孝東二段    　金山南一段	中正區	121.52985	25.043123
1252	忠孝東五段    　大道路	信義區	121.58111	25.043081
1253	研究院二段　　舊莊街一段	南港區	121.617	25.042425
1254	博愛路　　　　永綏街	中正區	121.511505	25.043085
1255	重慶南一段    　襄陽路	中正區	121.513214	25.043472
1256	襄陽路　　    　懷寧街	中正區	121.51407	25.043446
1257	襄陽路　　    　館前路	中正區	121.51502	25.043423
1258	襄陽路　　    　公園路	中正區	121.51664	25.04335
1259	忠孝東二段    　八德路一段	中正區	121.52904	25.04333
1260	八德路一段　　金山北路	中正區	121.53002	25.043661
1261	舊莊街一段3巷　  大坑街	南港區	121.61915	25.043175
1262	成都路　　    　康定路	萬華區	121.50261	25.043564
1263	峨眉街　　　　西寧南路	萬華區	121.50621	25.043701
1264	青島東路　　　林森南路	中正區	121.523	25.043623
1265	北平東路　　　杭州北路	中正區	121.5273	25.045519
1266	復興南一段    　107巷	大安區	121.54379	25.043625
1267	基隆路一段　　松隆路	信義區	121.5658	25.043398
1268	松隆路　　　　永吉路30巷102弄	信義區	121.56762	25.04371
1269	永吉路120巷　  永吉路30巷101弄	信義區	121.57022	25.043516
1270	武昌街　　　　堤外便道	萬華區	121.50223	25.045797
1271	新生南一段　　濟南路二段	中正區	121.53282	25.040165
1272	峨眉街　　　　昆明街	萬華區	121.50509	25.043964
1273	重慶南一段　　武昌街一段	中正區	121.51322	25.04407
1274	青島東路　　　鎮江街	中正區	121.52132	25.044039
1275	忠孝東一段　　杭州南一段	中正區	121.52683	25.043947
1276	延吉街　　　　97巷	大安區	121.55385	25.043901
1277	中華路一段　　武昌街一段	萬華區	121.5089	25.044277
1278	武昌街一段　　博愛路	中正區	121.51151	25.04412
1279	八德路一段　　43	中正區	121.53176	25.044106
1280	福德街　　　　福德街310巷	信義區	121.58758	25.039274
1281	峨眉街　　　　康定路	萬華區	121.50285	25.044508
1282	中山南路　　　青島東路	中正區	121.51931	25.044523
1283	忠孝東一段　　紹興南街	中正區	121.5251	25.044378
1284	八德路一段　　新生南一段	中正區	121.532936	25.0444
1285	市民四段　　　八德路三段106巷(南側)	松山區	121.554596	25.044373
1286	光復南路　　　102號	大安區	121.55774	25.043533
1287	松山路　　　　249巷	信義區	121.5778	25.0443
1288	忠孝東五段　　中坡南路	信義區	121.58193	25.044207
1289	市民三段　　　八德路二段210巷北側	中山區	121.53952	25.044758
1290	市民四段　　　忠孝東路四段181巷(北側)	松山區	121.5508	25.04477
1291	市民四段　　　忠孝東四段223巷(南側)	松山區	121.55304	25.04429
1292	市民四段　　　延吉街	松山區	121.553795	25.044401
1293	八德路三段158巷  光復南路32巷	松山區	121.55528	25.046434
1294	松隆路　　　　永吉路30巷	信義區	121.56879	25.04445
1295	同德路　　　　成福路	南港區	121.585815	25.046047
1296	成福路　　　　東新街108巷	南港區	121.58683	25.044432
1297	武昌街二段　　西寧南路	萬華區	121.506516	25.044807
1298	建國南一段    　市民三段	中山區	121.53666	25.04476
1299	市民四段　　　八德路三段106巷(北側)	松山區	121.554405	25.044638
1300	光復南路32巷　16弄	松山區	121.55645	25.04654
1301	青島西路　　　公園路	中正區	121.517136	25.045021
1302	忠孝東一段　　林森南路	中正區	121.523346	25.0448
1303	市民三段　　　安東街	中山區	121.542244	25.044687
1304	市民三段　　　復興南一段	中山區	121.543846	25.044846
1305	中坡北路　　　忠孝東五段743巷	南港區	121.58123	25.044743
1306	武昌街二段　　昆明街	萬華區	121.5054	25.04507
1307	中華路一段　　漢口街一段	萬華區	121.50914	25.045156
1308	漢口街一段　　懷寧街(單閃)	中正區	121.51415	25.045168
1309	八德路二段　　市民三段	中山區	121.53462	25.044964
1310	市民四段　　　忠孝東路四段181巷(南側)	松山區	121.55082	25.044521
1311	市民四段　　　光復南32巷16弄	松山區	121.556694	25.044926
1312	東新街108巷　  80巷(成德國中)	南港區	121.58753	25.045063
1313	延平南路　　　漢口街一段	中正區	121.510475	25.045183
1314	漢口街一段　　博愛路	中正區	121.5114	25.045181
1315	重慶南一段　　漢口街一段	中正區	121.51323	25.04517
1316	漢口街一段　　館前路	中正區	121.51501	25.045166
1317	忠孝東一段　　天津街	中正區	121.521645	25.045227
1318	市民四段　　　大安路一段	松山區	121.546196	25.045078
1319	市民四段　　　光復南路	松山區	121.55776	25.045109
1320	東新街65號　　成德國小	南港區	121.58689	25.04675
1321	研究院二段61巷　大坑街	南港區	121.61788	25.045355
1322	漢口街二段　　漢中街	萬華區	121.507774	25.045452
1323	菸廠路　　　　松山菸廠	松山區	121.56024	25.045137
1324	同德路　　　　玉成街	南港區	121.583885	25.045128
1325	武昌街二段　　康定路	萬華區	121.50317	25.045576
1326	洛陽街　　　　忠孝西二段16巷	萬華區	121.50833	25.04736
1327	許昌街　　　　公園路	中正區	121.517265	25.04546
1328	忠孝東五段　　永吉路	南港區	121.582664	25.045256
1329	漢口街二段　　西寧南路	萬華區	121.5068	25.045696
1330	忠孝西一段　　交六入口	中正區	121.51467	25.047056
1331	永吉路　　　　321巷	信義區	121.57547	25.045515
1332	永吉路　　　　虎林街	信義區	121.577	25.045462
1333	永吉路　　　　松山路	信義區	121.577774	25.04542
1334	永吉路　　　　468巷	信義區	121.57888	25.045399
1335	永吉路　　　　中坡北路	南港區	121.580696	25.045355
1336	成福路　　　　15巷	南港區	121.58643	25.045055
1337	研究院二段　　84巷　　	南港區	121.615456	25.045227
1338	環河南一段　　武昌街二段	萬華區	121.50263	25.045712
1339	漢口街二段　　昆明街	萬華區	121.50565	25.045954
1340	忠孝東一段　　中山北一段	中正區	121.51956	25.045633
1341	渭水街　　　　松江路	中山區	121.53294	25.045874
1342	八德路二段　　渭水路	中山區	121.53554	25.045568
1343	永吉路　　　　松隆路	信義區	121.57032	25.04563
1344	永吉路　　　　松信路	信義區	121.57209	25.045586
1345	永吉路　　　　225巷	信義區	121.57418	25.045547
1346	研究院二段12巷　57	南港區	121.61383	25.047485
1347	中華路一段　　開封街一段	萬華區	121.5094	25.046013
1348	延平南路　　　開封街一段	中正區	121.5107	25.04598
