Family,Name_S,Name_C,Endemic,Alien,Status,西元年,Month,Date,Region,X_TWD97,Y_TWD97,數量,Investgat
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,8,17,淡水河,299218.0824,2769916.232,1,賴怡蒨
秧雞科,Amaurornis phoenicurus,白腹秧雞,,,留、普,2014,8,17,淡水河,299336.6794,2769956.572,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299458.907,2769928.334,2,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,8,17,淡水河,299528.6937,2769895.66,14,賴怡蒨
鳩鴿科,Streptopelia tranquebarica,紅鳩,,,留、普,2014,8,17,淡水河,299528.6937,2769895.66,1,賴怡蒨
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,8,17,淡水河,299435.1069,2769952.538,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299491.9851,2770004.979,7,賴怡蒨
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,8,17,淡水河,299469.7986,2769969.884,1,賴怡蒨
䴉科,Threskiornis aethiopicus,埃及聖䴉,,外來種,外來種、不普,2014,8,17,淡水河,299498.278,2770077.589,19,賴怡蒨
鷺科,Ardea alba,大白鷺,,,冬、普/夏、稀,2014,8,17,淡水河,299498.278,2770077.589,2,賴怡蒨
長腳鷸科,Himantopus himantopus,高蹺鴴,,,留、不普/冬、普,2014,8,17,淡水河,299498.278,2770077.589,3,賴怡蒨
鷺科,Egretta garzetta,小白鷺,,,留、不普/夏、普/冬、普/過、普,2014,8,17,淡水河,299498.278,2770077.589,1,賴怡蒨
秧雞科,Amaurornis phoenicurus,白腹秧雞,,,留、普,2014,8,17,淡水河,299522.4815,2770078.799,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299510.3798,2770025.955,3,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299557.9799,2769950.117,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299549.9121,2769991.667,1,賴怡蒨
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,8,17,淡水河,299570.4851,2769984.809,2,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299619.2954,2769963.026,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,299592.6716,2769988.44,6,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299589.4445,2770014.257,3,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,8,17,淡水河,299589.4445,2770014.257,2,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,8,17,淡水河,299611.2276,2770052.982,18,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299611.2276,2770052.982,9,賴怡蒨
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,8,17,淡水河,299611.2276,2770052.982,1,賴怡蒨
䴉科,Threskiornis aethiopicus,埃及聖䴉,,外來種,外來種、不普,2014,8,17,淡水河,299611.2276,2770052.982,2,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,8,17,淡水河,299611.2276,2770052.982,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299623.7327,2770034.83,4,賴怡蒨
䴉科,Threskiornis aethiopicus,埃及聖䴉,,外來種,外來種、不普,2014,8,17,淡水河,299628.17,2770061.857,8,賴怡蒨
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,8,17,淡水河,299628.17,2770061.857,3,賴怡蒨
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,8,17,淡水河,299671.7363,2770050.562,5,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,8,17,淡水河,299683.838,2770028.375,18,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,8,17,淡水河,299683.838,2770028.375,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,8,17,淡水河,299683.838,2770028.375,7,賴怡蒨
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,8,17,淡水河,299683.838,2770028.375,4,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,8,17,淡水河,299683.838,2770028.375,2,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,8,17,淡水河,299689.4855,2770010.626,10,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299664.4753,2769990.86,3,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,299664.4753,2769990.86,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299664.4753,2769990.86,4,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299720.5467,2770047.738,6,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,299712.4788,2770053.789,4,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,8,17,淡水河,299732.6484,2770062.664,3,賴怡蒨
鴉科,Dendrocitta formosae,樹鵲,特有亞種,,留、普,2014,8,17,淡水河,299720.5467,2770025.552,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299758.4654,2770062.664,2,賴怡蒨
鷺科,Bubulcus ibis,黃頭鷺,,,留、不普/夏、普/冬、普/過、普,2014,8,17,淡水河,299758.4654,2770062.664,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,8,17,淡水河,299806.0656,2770071.135,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,8,17,淡水河,299806.0656,2770071.135,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299806.0656,2770071.135,2,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299806.0656,2770071.135,2,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,8,17,淡水河,299843.9037,2770090.498,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299849.5512,2770121.155,6,賴怡蒨
鴉科,Dendrocitta formosae,樹鵲,特有亞種,,留、普,2014,8,17,淡水河,299849.5512,2770121.155,4,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299804.3714,2770103.406,4,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,8,17,淡水河,299821.7172,2770119.138,16,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299821.7172,2770119.138,1,賴怡蒨
卷尾科,Dicrurus macrocercus,大卷尾,特有亞種,,留、普/過、稀,2014,8,17,淡水河,299821.7172,2770119.138,1,賴怡蒨
扇尾鶯科,Prinia flaviventris,灰頭鷦鶯,,,留、普,2014,8,17,淡水河,299821.7172,2770119.138,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299663.1844,2770091.304,6,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,299663.1844,2770091.304,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299611.5503,2770097.355,52,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299625.2656,2770073.152,4,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,299608.7266,2770075.572,4,賴怡蒨
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,8,17,淡水河,299568.3874,2770098.969,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,8,17,淡水河,299547.0077,2770046.528,3,賴怡蒨
燕科,Riparia riparia,灰沙燕,,,過、稀,2014,8,17,淡水河,299547.0077,2770046.528,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299786.2188,2770121.155,4,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,299805.5815,2770119.542,4,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,8,17,淡水河,299805.5815,2770119.542,3,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,299868.0265,2770128.013,3,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299868.0265,2770128.013,3,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,8,17,淡水河,299868.0265,2770128.013,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299868.0265,2770128.013,3,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,8,17,淡水河,299868.0265,2770128.013,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,8,17,淡水河,299929.7454,2770147.376,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299917.6437,2770128.416,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,299914.0131,2770161.091,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,299964.4371,2770153.023,5,賴怡蒨
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,8,17,淡水河,299932.9725,2770168.513,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,299972.5049,2770199.978,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,299973.3117,2770172.144,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299973.3117,2770172.144,2,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,8,17,淡水河,299980.1693,2770173.354,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,299994.288,2770211.273,2,賴怡蒨
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,8,17,淡水河,299985.8168,2770224.585,2,賴怡蒨
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,8,17,淡水河,299996.8697,2770245.077,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300029.9478,2770238.623,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300063.8327,2770228.538,4,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,300063.8327,2770228.538,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300127.1651,2770272.911,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300127.1651,2770272.911,1,賴怡蒨
八哥科,Acridotheres javanicus,白尾八哥,,外來種,外來種、普,2014,8,17,淡水河,300147.7381,2770292.677,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300177.9924,2770330.596,3,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300182.4297,2770318.898,3,賴怡蒨
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,8,17,淡水河,300188.0772,2770352.783,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300251.0063,2770380.617,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300251.0063,2770380.617,2,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,300251.0063,2770380.617,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300288.5217,2770425.796,2,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,300295.7827,2770435.478,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300295.7827,2770435.478,3,賴怡蒨
扇尾鶯科,Prinia inornata,褐頭鷦鶯,特有亞種,,留、普,2014,8,17,淡水河,300268.3521,2770464.119,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300296.9929,2770450,3,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,300296.9929,2770450,3,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300296.9929,2770450,2,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,300311.9184,2770471.38,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300311.9184,2770471.38,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300304.2539,2770443.142,7,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300324.0201,2770460.488,6,賴怡蒨
鷺科,Nycticorax nycticorax,夜鷺,,,留、普/冬、稀/過、稀,2014,8,17,淡水河,300361.1321,2770506.475,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300388.5627,2770509.702,3,賴怡蒨
鴉科,Pica pica,喜鵲,,,留、普,2014,8,17,淡水河,300412.7662,2770576.261,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300390.1763,2770569.807,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300404.6984,2770634.35,2,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,8,17,淡水河,300461.1732,2770664.201,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,8,17,淡水河,300461.1732,2770664.201,1,賴怡蒨
八哥科,Acridotheres cristatellus,八哥,特有亞種,,留、不普,2014,8,17,淡水河,300620.5127,2770907.446,1,賴怡蒨
,,灰鸚鵡,,外來種,外來種、稀,2014,8,17,淡水河,300826.8071,2771151.982,1,賴怡蒨
雨燕科,Apus nipalensis,小雨燕,特有亞種,,留、普,2014,8,17,淡水河,300826.8071,2771151.982,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300842.5393,2771167.714,1,賴怡蒨
雨燕科,Apus nipalensis,小雨燕,特有亞種,,留、普,2014,8,17,淡水河,300859.4818,2771263.318,8,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,8,17,淡水河,300859.4818,2771263.318,3,賴怡蒨
燕科,Hirundo tahitica,洋燕,,,留、普,2014,8,17,淡水河,300859.4818,2771263.318,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300859.8852,2771221.768,1,賴怡蒨
鴉科,Pica pica,喜鵲,,,留、普,2014,8,17,淡水河,300892.9633,2771219.751,2,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,8,17,淡水河,300929.2685,2771208.86,1,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,8,17,淡水河,300929.2685,2771208.86,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,8,17,淡水河,300982.5161,2771269.772,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,8,17,淡水河,300978.4822,2771356.098,5,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,8,17,淡水河,300978.4822,2771356.098,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300978.4822,2771356.098,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,8,17,淡水河,301014.3841,2771419.833,18,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300957.1025,2771396.033,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300963.9601,2771431.935,3,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300964.7669,2771448.071,4,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,300964.7669,2771448.071,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,8,17,淡水河,300957.9093,2771441.213,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,8,17,淡水河,300995.4247,2771467.434,2,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,8,17,淡水河,300970.4144,2771510.596,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,301003.8959,2771488.41,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300991.3908,2771515.437,3,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,8,17,淡水河,300991.3908,2771515.437,1,賴怡蒨
八哥科,Gracupica nigricollis,黑領椋鳥,,外來種,外來種、稀,2014,8,17,淡水河,301018.0146,2771522.295,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,301018.0146,2771522.295,1,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,8,17,淡水河,301078.9267,2771500.512,4,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,8,17,淡水河,301078.9267,2771500.512,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,300978.8856,2771560.617,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,300978.8856,2771560.617,3,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,8,17,淡水河,300978.8856,2771560.617,2,賴怡蒨
燕科,Hirundo tahitica,洋燕,,,留、普,2014,8,17,淡水河,300978.8856,2771560.617,1,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,8,17,淡水河,300978.8856,2771560.617,2,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,301005.5095,2771565.861,1,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,301038.5875,2771564.651,3,賴怡蒨
鳩鴿科,Columba livia,野鴿,,外來種,外來種、普,2014,8,17,淡水河,301060.3707,2771597.729,2,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,8,17,淡水河,301027.2926,2771619.109,2,賴怡蒨
燕科,Hirundo tahitica,洋燕,,,留、普,2014,8,17,淡水河,301027.2926,2771619.109,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,301027.2926,2771619.109,2,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,8,17,淡水河,301066.8249,2771700.997,2,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,301066.8249,2771700.997,3,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,301066.8249,2771700.997,3,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,301047.0588,2771678.004,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,301082.5572,2771682.845,3,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,301121.6862,2771683.248,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,301121.6862,2771683.248,1,賴怡蒨
燕科,Hirundo tahitica,洋燕,,,留、普,2014,8,17,淡水河,301121.6862,2771683.248,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,301133.7879,2771728.428,3,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,301146.293,2771780.869,2,賴怡蒨
燕科,Hirundo rustica,家燕,,,夏、普/冬、普/過、普,2014,8,17,淡水河,301075.6995,2771801.845,4,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,301149.9236,2771835.73,1,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,301151.5371,2771866.388,14,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,301151.5371,2771866.388,7,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,301144.2761,2771882.523,3,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,301144.2761,2771882.523,5,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,301166.0592,2771908.34,4,賴怡蒨
鳩鴿科,Streptopelia chinensis,珠頸斑鳩,,,留、普,2014,8,17,淡水河,301162.4287,2772013.222,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,8,17,淡水河,301162.4287,2772013.222,2,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,301171.3033,2771999.507,2,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,301176.5474,2772011.205,1,賴怡蒨
八哥科,Acridotheres tristis,家八哥,,外來種,外來種、普,2014,8,17,淡水河,301161.6219,2772054.771,1,賴怡蒨
鵯科,Pycnonotus sinensis,白頭翁,特有亞種,,留、普,2014,8,17,淡水河,301203.978,2772015.239,3,賴怡蒨
麻雀科,Passer montanus,麻雀,,,留、普,2014,8,17,淡水河,301203.978,2772015.239,2,賴怡蒨
繡眼科,Zosterops japonicus,綠繡眼,,,留、普,2014,8,17,淡水河,301221.6465,2772031.375,1,賴怡蒨
